MFW,method,distance,ARI,AMI,Correct Attribution,RI,NMI,Cluster errors,Cluster 1,Cluster 2,Cluster 3,Cluster 4
90,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
95,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
100,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
105,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
110,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
115,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
120,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
125,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
130,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
135,single,cosine,-0.0359019264448336,-0.0192616334396172,0.75,0.428571428571429,0.22251785183038,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Folkes
140,single,cosine,-0.0359019264448336,-0.0192616334396172,0.75,0.428571428571429,0.22251785183038,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Folkes
145,single,cosine,-0.0359019264448336,-0.0192616334396172,0.75,0.428571428571429,0.22251785183038,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Folkes
150,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
155,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
160,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
165,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
170,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
175,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
180,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
185,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
190,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
195,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
200,single,cosine,0.271598123102401,0.360355611183375,0.75,0.681318681318681,0.534760989878188,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers,Desaguliers
40,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
45,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
50,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
55,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
60,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
65,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
70,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
75,complete,cosine,0.414342629482072,0.47585456748884,0.75,0.769230769230769,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
80,complete,cosine,0.414342629482072,0.47585456748884,0.75,0.769230769230769,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
85,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
90,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
95,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
100,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
105,complete,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
110,complete,cosine,0.301790281329923,0.460218565584547,0.75,0.736263736263736,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
115,complete,cosine,0.301790281329923,0.460218565584547,0.75,0.736263736263736,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
120,complete,cosine,0.301790281329923,0.460218565584547,0.75,0.736263736263736,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
125,complete,cosine,0.301790281329923,0.460218565584547,0.75,0.736263736263736,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
130,complete,cosine,0.422318743735383,0.527778942648775,0.75,0.791208791208791,0.67500392750285,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
135,complete,cosine,0.422318743735383,0.527778942648775,0.75,0.791208791208791,0.67500392750285,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
140,complete,cosine,0.422318743735383,0.527778942648775,0.75,0.791208791208791,0.67500392750285,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
145,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
150,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
155,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
160,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
165,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
170,complete,cosine,0.60474440360842,0.614599718656011,0.5,0.857142857142857,0.734756475116413,2,Anderson,Anderson_4 Desaguliers_3,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
175,complete,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
