MFW,method,distance,ARI,AMI,Correct Attribution,RI,NMI,Cluster errors,Cluster 1,Cluster 2,Cluster 3,Cluster 4
25,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
26,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
27,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
28,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
29,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
30,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
31,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
32,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
33,median,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
6,centroid,manhattan,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Folkes,Folkes,Stukeley
7,centroid,manhattan,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Folkes,Folkes,Stukeley
8,centroid,manhattan,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Folkes,Folkes,Stukeley
9,centroid,manhattan,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Folkes,Folkes,Stukeley
10,centroid,manhattan,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Folkes,Stukeley
11,centroid,manhattan,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Folkes,Stukeley
12,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
13,centroid,manhattan,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Folkes,Stukeley
14,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
15,centroid,manhattan,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Folkes,Stukeley
16,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
17,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
18,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
19,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
20,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
21,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
22,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
23,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
24,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
25,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
26,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
27,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
28,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
29,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
30,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
31,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
32,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
33,centroid,manhattan,0.234926735527264,0.287816525180495,0.75,0.615384615384615,0.472355361463272,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
6,ward.D,euclidean,0.439182614336685,0.46810754028544,0.25,0.791208791208791,0.635412943946619,3,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Dedications_Prefaces_tagged,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged,Stukeley
7,ward.D,euclidean,0.543935850317407,0.594937811349749,0.5,0.835164835164835,0.721224586707665,2,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Dedications_Prefaces_tagged,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
8,ward.D,euclidean,0.650895140664962,0.665104266048443,0.5,0.868131868131868,0.771252270977366,2,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged,Stukeley
9,ward.D,euclidean,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
10,ward.D,euclidean,0.557249432371067,0.602485322075597,0.5,0.835164835164835,0.728146210549299,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
11,ward.D,euclidean,0.557249432371067,0.602485322075597,0.5,0.835164835164835,0.728146210549299,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
12,ward.D,euclidean,0.557249432371067,0.602485322075597,0.5,0.835164835164835,0.728146210549299,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
13,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
14,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
15,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
16,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
17,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
18,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
19,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
20,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
21,ward.D,euclidean,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
