MFW,method,distance,ARI,AMI,Correct Attribution,RI,NMI,Cluster errors,Cluster 1,Cluster 2,Cluster 3,Cluster 4
110,median,argamon,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6,Folkes,Folkes,Stukeley
115,median,argamon,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6,Folkes,Folkes,Stukeley
120,median,argamon,0.453519096805189,0.491907982774685,0.75,0.725274725274725,0.623563255465604,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6,Folkes,Folkes,Stukeley
125,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
130,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
135,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
140,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
145,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
150,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
155,median,argamon,0.00394045534150612,-0.000733955497481588,0.75,0.450549450549451,0.236650571413315,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Folkes
160,median,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
165,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_2,Anderson,Folkes,Stukeley
170,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
175,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
180,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
185,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
190,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
195,median,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
200,median,argamon,0.00394045534150612,-0.000733955497481588,0.75,0.450549450549451,0.236650571413315,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Folkes
40,centroid,argamon,-0.0359019264448336,-0.0391022383740645,0.75,0.428571428571429,0.207383645224994,1,Anderson_1 Anderson_2 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Anderson,Desaguliers
45,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
50,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
55,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
60,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
65,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
70,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
75,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
80,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
85,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
90,centroid,argamon,-0.115586690017513,-0.0825463326739355,0.75,0.384615384615385,0.1742449429984,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
95,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
100,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
105,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
110,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
115,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
120,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
125,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
130,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
135,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
140,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
145,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
150,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
155,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
160,centroid,argamon,0.203152364273205,0.197496197301033,0.75,0.56043956043956,0.387858465415647,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Stukeley_ 1 Stukeley_ 2,Anderson,Folkes,Folkes
165,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
170,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
175,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
180,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
185,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
190,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
195,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
200,centroid,argamon,0.322363680038434,0.322093394415027,0.75,0.659340659340659,0.497750511613322,1,Anderson_1 Anderson_2 Anderson_3 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Desaguliers_6 Folkes_1,Anderson,Folkes,Stukeley
40,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
45,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
50,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
55,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
60,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
65,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
70,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
75,ward.D,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
80,ward.D,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
85,ward.D,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
90,ward.D,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
95,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
100,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
105,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
110,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
115,ward.D,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
120,ward.D,eder,0.534526854219949,0.687261343850006,0.75,0.824175824175824,0.786386477582753,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers,Folkes,Stukeley
125,ward.D,eder,0.534526854219949,0.687261343850006,0.75,0.824175824175824,0.786386477582753,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers,Folkes,Stukeley
130,ward.D,eder,0.534526854219949,0.687261343850006,0.75,0.824175824175824,0.786386477582753,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers,Folkes,Stukeley
135,ward.D,eder,0.534526854219949,0.687261343850006,0.75,0.824175824175824,0.786386477582753,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers,Folkes,Stukeley
140,ward.D,eder,0.534526854219949,0.687261343850006,0.75,0.824175824175824,0.786386477582753,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers,Folkes,Stukeley
145,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
150,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
155,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
160,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
165,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
170,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
175,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
180,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
185,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
190,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
195,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
200,ward.D,eder,0.73434965942264,0.781861069544014,0.75,0.901098901098901,0.850476108444438,1,Anderson_1 Anderson_2 Anderson_3 Anderson_4 Desaguliers_6,Desaguliers,Folkes,Stukeley
40,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
45,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
50,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
55,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
60,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
65,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
70,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
75,ward.D2,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
80,ward.D2,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
85,ward.D2,eder,0.301790281329923,0.460218565584547,0.5,0.736263736263736,0.631306807542149,2,Anderson_1 Anderson_4 Desaguliers_3 Desaguliers_6,Anderson,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
90,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
95,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
100,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
105,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
110,ward.D2,eder,0.380149205319494,0.512935483940272,0.5,0.769230769230769,0.666904540257027,2,Anderson,Anderson_4 Desaguliers_3 Desaguliers_6,Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2,Stukeley
